,Name,Latitude,Longitude,Elevation,Earth Radius + Elevation
200,IRIDIUM 33 DEB,-50.30832185227801,-170.96314553041753,704150.9063955157,7082287.906395515
201,IRIDIUM 33 DEB,27.08241481873199,179.19129630698524,686424.7153367826,7064561.715336783
202,IRIDIUM 33 DEB,-37.672830250805944,29.825199062771173,721064.0294337095,7099201.02943371
203,IRIDIUM 33 DEB,47.4142947343607,23.0839508768384,701751.594575453,7079888.594575453
204,IRIDIUM 33 DEB,64.81725397956778,-20.664366198634468,628002.7213609708,7006139.72136097
205,IRIDIUM 33 DEB,-83.38798986695335,78.32822840266263,754716.893128759,7132853.893128759
206,IRIDIUM 33 DEB,21.30531734373981,22.949847572174306,836473.1455980308,7214610.145598031
207,IRIDIUM 33 DEB,74.8308457872229,1.378880819554913,739056.7405704599,7117193.7405704595
208,IRIDIUM 33 DEB,-23.85058557060811,-170.95868070368437,669413.0393310315,7047550.039331032
209,IRIDIUM 33 DEB,13.778217967302558,77.07401573707209,789590.9579293263,7167727.957929326
210,IRIDIUM 33 DEB,58.87300215433021,140.84334339171622,708468.1959794747,7086605.195979475
211,IRIDIUM 33 DEB,-26.042815139823105,-153.1289306550848,735229.4555724474,7113366.455572448
212,IRIDIUM 33 DEB,28.59972054223216,-45.72405396144332,608080.5325500431,6986217.532550043
213,IRIDIUM 33 DEB,-46.93952960435376,-4.377236103021239,706466.654002223,7084603.654002223
214,IRIDIUM 33 DEB,-64.79326030330213,168.45639357388276,754724.7663840926,7132861.766384093
215,IRIDIUM 33 DEB,-74.62555126031144,57.35344561283941,814242.5009910766,7192379.500991076
216,IRIDIUM 33 DEB,-59.149725528694184,-96.28529889295584,1068014.84621685,7446151.84621685
217,IRIDIUM 33 DEB,40.68324955593508,155.86679348722342,593693.5837570784,6971830.583757078
218,IRIDIUM 33 DEB,-59.96696108318728,32.59149163695648,723738.7507512951,7101875.750751295
219,IRIDIUM 33 DEB,62.23104635374034,115.35276135821987,874278.8126790017,7252415.812679002
220,IRIDIUM 33 DEB,70.35478639871708,-155.75746150191767,707524.6168253918,7085661.616825392
221,IRIDIUM 33 DEB,-43.889789409552264,-35.48462600249035,722726.8216063015,7100863.821606302
222,IRIDIUM 33 DEB,-70.1808985848637,0.644677323063041,754505.2187679333,7132642.218767934
223,IRIDIUM 33 DEB,-78.28787821926645,42.631182490954906,797732.4159925978,7175869.415992598
224,IRIDIUM 33 DEB,-51.818221632754806,-4.590038498567612,799149.9786537003,7177286.9786537
225,IRIDIUM 33 DEB,-86.12823050717924,113.26561645614414,817322.4115346803,7195459.41153468
226,IRIDIUM 33 DEB,-46.83489420730465,156.18383131140766,772163.2560542073,7150300.256054208
227,IRIDIUM 33 DEB,27.412737860447802,55.58487309211742,776205.3761128886,7154342.376112889
228,IRIDIUM 33 DEB,47.55830542174921,-32.75926142886452,725202.6861434331,7103339.686143433
